28|serpent
24|serpents
23|escrevisse
21|tortue
21|cheval
13|vers
13|lesard
12|tortues
12|seiche
12|mouche
12|escrevisses
12|boeuf
11|mouton
11|lesards
11|iraigne
10|dragon
9|rat
9|poisson
9|chevaulx
7|chiens
7|chien
6|oiseaulx
6|grenoille
6|chancre
5|veau
5|serpens
5|oiseau
4|vache
4|pourceau
4|porceau
4|mousche
4|loup
4|lesardes
4|crapault
4|chancres
3|rats
3|poulet
3|porc
3|pigeon
3|papillon
3|celles de garrigue
3|boeufs
3|benarris
3|Rossignol
3|Oyseaulx
3|Celles deau
2|vipere
2|saulterelles
2|rossignols
2|poissons
2|pigeons
2|papillons
2|oyseaulx
2|moutons
2|mouches
2|lezards
2|lezard
2|iraignee
2|gris
2|fourmis
2|escargots
2|corbeau
2|chardonnerets
2|cerf volant
2|celles deau
2|calendres
2|butor
2|Tortues
2|Serpens
2|Mousches
2|Escrevisse
2|Crapault
1|yraignes
1|yraigne
1|vers de soye femelle
1|vers de farine
1|verdaule
1|ver de farine
1|ver
1|tourterelles
1|tortue deau
1|telines
1|tarins
1|souris
1|serpents deau
1|serpend
1|sernailles
1|saulterelle
1|rossignol
1|rats mulots
1|rats lirons
1|pulces
1|poulsins
1|pouls
1|poulle
1|poulain
1|porc espic
1|pincons
1|petitses lezardes
1|petites lesardes
1|petite vipere
1|petite souris
1|petite grenoille
1|petite angroisse
1|petit lesard
1|perdrix
1|perdris
1|passereaulx
1|passe solitaire
1|oisillons
1|oiseau massif
1|mulots
1|mulets
1|moutton
1|moulue
1|moules
1|menue gris
1|lumbris
1|lucerta
1|linotte
1|lievre
1|lezardes
1|lesarde
1|laisards
1|huitres
1|huitre
1|huistres
1|homme
1|hirondelles
1|grosses vomouches
1|grosses mouches
1|grenoilles
1|grands lesards
1|grand rat
1|grand lezard
1|fouines
1|fort petite lesarde
1|formis noires
1|daigneaulx
1|cygales
1|coquu
1|coquilles
1|connils
1|commun serpent
1|cochon
1|cigne
1|chiens communs
1|chien de mer
1|chevreaulx
1|chevreau
1|chevaux
1|cheiien
1|chats
1|chat
1|cerf
1|celle de garrigue
1|canard
1|calendre
1|calandres
1|calandre
1|brebis
1|bouc
1|bons chevaulx
1|bombicum
1|beuf
1|benarrins
1|bellettes
1|aucupio
1|aspic cornu
1|animal
1|angroissee
1|angroisse
1|angroise
1|alouetes
1|aigle
1|Yraigne
1|Viperes
1|Vers de soye
1|Tuaparc
1|Serpents
1|Sauterelles
1|Papillons
1|Oysillons
1|Oiseaulx
1|Lesards
1|Escargots
1|Chiens
1|Chevaulx
1|Chauvesouris
1|Chauve souris
1|Chancre
1|Cerf volant
1|Celles de garrigue&gt;
1|Cef volant
1|Canards
1|Butor
1|Brebis
1|Barbots
1|Araigne
1|
